ems_no,fac_name,county_name,document_no,transgress_date,transgress_law,penalty_money,penalty_date,ispetition,petition_results,appeal_or_rescind,transgress_type,fac_address,transgress_name,openinfor,lawsuit_date_1,illegal_money,track_illegal_money,petition_agency,ban,transgress_address,subject,gist_define,improve_deadline,inspection_condition,transgress_control_id,is_improve,inspection_datetime_s,penaltykind,isimportant,paymentstate,isreminder,isadmincourt,isreducemoney,allow_rework_date,fac_city_code,fac_area_code,transgress_city_code
D04100002499,瑞岱有限公司,臺南市,21-115-030164,2026-01-09,空氣污染防制法第40條第3項,1000,2026-03-03,0,,,移動污染,臺南市安定區海寮九九之五號一樓,瑞岱有限公司,臺端/貴商號/貴公司所有9423-WQ柴油小貨車經查進入本市空氣品質維護區，惟於稽查日前一年內未有排煙檢驗合格記錄。,,0,0,,16240271,臺南市東區長榮路三段,罰鍰新臺幣1000元整。,違反空氣污染防制法第40條第3項暨臺南市政府112年12月27日府環空字第1120328259C號公告，爰依空氣污染防制法第76條第2項規定裁處。,,,D04100002499,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,67000,67000210,67000
P48097002495,天生通運股份有限公司,苗栗縣,21-115-010519,2025-12-02,空氣污染防制法第40條第3項,2000,2026-01-19,0,,,移動污染,雲林縣虎尾鎮新吉里立德路一○七號一樓,天生通運股份有限公司,貴公司所有車輛(車號：KLM-3399)於114年12月2日行經本縣第二期空氣品質維護區（頭份市永貞國小），經查該車輛出廠滿三年且一年內未經任一縣市環境保護局排煙檢驗合格。,,0,0,,64931418,苗栗縣頭份市永貞國小(第二期空氣品質維護區),罰鍰新臺幣2000元整。,違反空氣污染防制法第40條第3項之規定，並依空氣污染防制法第76條第2項裁處。,,,P48097002495,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,10009,10009030,10005
A34097025532,台灣順豐速運股份有限公司,臺北市,21-115-052619,2026-02-26,空氣污染防制法第40條第3項,500,2026-05-13,0,,,移動污染,臺北市松山區健康路一五六號二樓,台灣順豐速運股份有限公司,機車逾期未完成最近一次排氣定期檢驗進入本市空氣品質維護區。(移動污染源類型A=1，違規情節B=1，得加重或減輕裁罰事項C=0),,0,0,,28483484,臺北市中山區松江路82號前(新生南路（與羅斯福路交叉口）至松江路（與民權東路交叉口）南北向車道),罰鍰新臺幣500元整。,違反空氣污染防制法第40條第3項之規定，並依空氣污染防制法第76條第2項裁處。,,,A34097025532,不須改善,,罰鍰(非連續處罰),否,尚未繳款,否,否,,,63000,63000010,63000
L0054499,泰發畜牧場,臺中市,40-115-050020,2026-04-14,廢棄物清理法第31條第1項第3款,6000,2026-05-15,0,,,事業廢棄物,臺中市烏日區慶光路六三之一號,泰發畜牧場,臺端所經營泰發畜牧場從事豬隻飼育作業，並取得事業廢棄物清理計畫書(含事業廢棄物再利用許可，許可再利用項目為廚餘(R-0106)、廢酒糟(R-0105)、動物性廢渣(R-0119)及植物性廢渣(R-0120)等)，環境部環境管理署中區環境管理中心於115年4月14日派員會同本局人員至貴場稽查並勾稽貴場於環境部事業廢棄物申報及管理資訊系統之申報資料，查獲貴場115年3月份GPS勾稽異常情形為「應裝置而未裝置勾稽」（車號KEL-5756）計有1筆。經查核該場確實於115年3月26日以該清運車輛載運來自王品餐飲股份有限公司肉次方台中文心五權西店產出之廚餘，聯單編號(B24C794711500012)，該車輛未依規定裝置即時追蹤系統，違反廢清法第31條第1項第3款規定。,,0,0,,,臺中市烏日區慶光路六三之一號,罰鍰新臺幣6000元整。處環境講習1小時整。,違反廢棄物清理法第31條第1項第3款之規定，並依廢棄物清理法第52條裁處。依環境教育法第23條第2款之規定裁處環境講習,,,L0054499,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,66000,66000230,66000
H51097008791,建國玻璃股份有限公司,臺北市,21-115-022364,2025-08-08,空氣污染防制法第40條第3項,1000,2026-02-12,0,,駁回，駁回,移動污染,桃園市平鎮區東勢里東龍街一一五二號,建國玻璃股份有限公司,柴油車未取得有效期限之優級或同等級以上自主管理標章，進入本市空氣品質維護區。(移動污染源類型A=2，違規情節B=1，得加重或減輕裁罰事項C=),,0,0,,27386294,臺北市大安區新生南路與辛亥路北向(新生南路至松江路南北向車道),罰鍰新臺幣1000元整。,違反空氣污染防制法第40條第3項之規定，並依空氣污染防制法第76條第2項裁處。,,,H51097008791,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,68000,68000100,63000
I26097028762,明昇機車行,嘉義市,41-115-020018,2026-01-15,廢棄物清理法第12條第1項,6000,2026-02-03,0,,,一般廢棄物,嘉義市西區書院里中山路六六一號一樓,明昇機車行,稽查時見有3袋廢石綿廢棄物以太空袋裝袋但未封口。,,0,0,,66567646,嘉義市西門段九小段7-5地號,罰鍰新臺幣6000元整。限改日期：115年02月10日。處環境講習1小時整。,違反廢棄物清理法第12條第1項之規定，並依廢棄物清理法第50條第2款裁處。依環境教育法第23條第2款之規定裁處環境講習,2026-02-10,,I26097028762,待改善,,限期改善，罰鍰(非連續處罰),否,無分期已繳清,否,否,,,10020,10020000,10020
D28097011842,上展企業社,臺南市,21-115-040062,2026-03-11,空氣污染防制法第40條第3項,2000,2026-04-09,0,,,移動污染,臺南市南區福吉四街五三號一樓,上展企業社,臺端/貴商號/貴公司所有KER-2316柴油大貨(客)車經查進入本市空氣品質維護區，惟於稽查日前一年內未有排煙檢驗合格記錄。,,0,0,,40909160,臺南市仁德區二仁路二段,罰鍰新臺幣2000元整。,違反空氣污染防制法第40條第3項暨臺南市政府113年12月31日府環空字第1132540657C號公告，爰依空氣污染防制法第76條第2項規定裁處。,,,D28097011842,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,67000,67000330,67000
F03097018442,吉泰搬家貨運有限公司,臺北市,21-115-050255,2025-09-16,空氣污染防制法第40條第3項,1000,2026-05-05,0,,,移動污染,新北市永和區保安路二○八號三樓,吉泰搬家貨運有限公司,柴油車未取得有效期限之優級或同等級以上自主管理標章，進入本市空氣品質維護區。(移動污染源類型A=2，違規情節B=1，得加重或減輕裁罰事項C=0),,0,0,,54870378,臺北市大安區新生南路與辛亥路北向(新生南路至松江路南北向車道),罰鍰新臺幣1000元整。,違反空氣污染防制法第40條第3項之規定，並依空氣污染防制法第76條第2項裁處。,,,F03097018442,不須改善,,罰鍰(非連續處罰),否,尚未繳款,否,否,,,65000,65000040,63000
E20B3808,永騏塑膠有限公司,高雄市,40-115-030054,2026-01-12,廢棄物清理法第31條第1項第2款,6000,2026-03-24,0,,,事業廢棄物,高雄市大寮區潮寮里田單六街二七號,永騏塑膠有限公司,勾稽114年1月至11月廢棄物申報紀錄有異常情形。,,0,0,,90426436,高雄市大寮區田單六街27號,罰鍰新臺幣6000元整。處環境講習1小時整。,違反廢棄物清理法第31條規定，並依同法第52條規定及違反廢棄物清理法罰鍰額度裁罰準則裁處。依環境教育法第23條第2款之規定裁處環境講習,,,E20B3808,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,64000,64000140,64000
D10100004186,聚巨豐企業股份有限公司,臺南市,21-114-120429,2025-11-03,空氣污染防制法第40條第3項,2000,2026-01-02,0,,,移動污染,臺南市仁德區二行里中正西路二○二巷一六九號,聚巨豐企業股份有限公司,臺端/貴商號/貴公司所有KED-6815柴油大貨(客)車經查進入本市空氣品質維護區，惟於稽查日前一年內未有排煙檢驗合格記錄。,,0,0,,84433924,臺南市仁德區文華路二段,罰鍰新臺幣2000元整。,違反空氣污染防制法第40條第3項暨臺南市政府113年12月31日府環空字第1132540657C號公告，爰依空氣污染防制法第76條第2項規定裁處。,,,D10100004186,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,67000,67000270,67000
E17100001592,昆泰交通有限公司,臺南市,21-115-010040,2025-12-20,空氣污染防制法第40條第3項,2000,2026-01-13,0,,,移動污染,高雄市旗山區旗屏二路二四號一樓,昆泰交通有限公司,臺端/貴商號/貴公司所有KLB-9963柴油大貨(客)車經查進入本市空氣品質維護區，惟於稽查日前一年內未有排煙檢驗合格記錄。,,0,0,,16361036,臺南市仁德區二仁路二段,罰鍰新臺幣2000元整。,違反空氣污染防制法第40條第3項暨臺南市政府113年12月31日府環空字第1132540657C號公告，爰依空氣污染防制法第76條第2項規定裁處。,,,E17100001592,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,64000,64000300,67000
A39097088374,碧城興業股份有限公司,臺北市,21-115-050202,2025-09-04,空氣污染防制法第40條第3項,1000,2026-05-05,0,,,移動污染,臺北市中山區松江路四二號一○樓,碧城興業股份有限公司,柴油車未取得有效期限之優級或同等級以上自主管理標章，進入本市空氣品質維護區。(移動污染源類型A=2，違規情節B=1，得加重或減輕裁罰事項C=0),,0,0,,53329931,臺北市大安區新生南路與辛亥路南向(新生南路至松江路南北向車道),罰鍰新臺幣1000元整。,違反空氣污染防制法第40條第3項之規定，並依空氣污染防制法第76條第2項裁處。,,,A39097088374,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,63000,63000040,63000
K9551180,洛城營造有限公司,新北市,22-115-050057,2025-08-29,噪音管制法第8條第4款,6000,2026-05-14,0,,,噪音污染,新北市五股區德泰里成泰路1段2號10樓,洛城營造有限公司,貴公司於本市禁止行為管制時間使用動力機械從事營建工程之行為，致妨害他人生活環境安寧。,,0,0,,22210254,新北市泰山區幸褔路1250號,罰鍰新臺幣6000元整。處環境講習1小時整。,違反噪音管制法第8條第4款暨新北市政府115年3月5日新北府環空字第1150382817號公告事項五、(二)規定，爰依噪音管制法第23條暨違反噪音管制法案件裁罰基準第2點附表項次1規定裁處。依環境教育法第23條第2款之規定裁處環境講習,,,K9551180,不須改善,,罰鍰(非連續處罰),否,尚未繳款,否,否,,,65000,65000150,65000
F02097050538,台灣宅配通股份有限公司,高雄市,41-115-030838,2025-11-03,廢棄物清理法第27條第1款,1200,2026-03-24,0,,,一般廢棄物,新北市三重區神農街四二六號,台灣宅配通股份有限公司,隨地拋棄一般廢棄物(垃圾)。〔車號：KPA-5700〕,,0,0,,70624227,高雄市前鎮區佛佑路與佛公路36巷口,罰鍰新臺幣1200元整。,違反廢棄物清理法第27條第1款之規定，並依廢棄物清理法第50條第3款及違反廢棄物清理法罰鍰額度裁罰準則裁處。,,,F02097050538,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,65000,65000020,64000
F04097014490,荃薪建材五金行,新北市,21-115-130315,2025-05-16,空氣污染防制法第40條第3項,1000,2026-01-29,0,,,移動污染,新北市中和區德光路四一巷一四號二樓,荃薪建材五金行,車輛(車號:****-JS)行經本市公告之空氣品質維護區，惟查該車輛未有一年內排煙檢驗合格紀錄。,,0,0,,99752967,新北市板橋區文化路一段407號前,罰鍰新臺幣1000元整。,違反空氣污染防制法第40條第3項及新北市政府113年12月9日新北環空字第1132406904號公告事項二、(一)規定，爰依空氣污染防制法第76條第2項及移動污染源違反空氣污染防制法裁罰準則第2條規定裁處。,,,F04097014490,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,65000,65000030,65000
A43097044885,品嘉營造股份有限公司,臺北市,22-115-050034,2026-04-08,噪音管制法第8條第4款,3000,2026-05-07,0,,,噪音污染,臺北市士林區重慶北路四段二四八號二樓,"品嘉營造股份有限公司 -112建字第0096號新建暨拆除工程",營建工程於本市第二類噪音管制區晚上10時至翌日上午8時，經目的事業主管機關核准從事施工，但未依規定於施工現場設置噪音防制設施(包含隔音布、消音屋、防振襯墊、隔音罩或其他具有減音功能之設施)。(工程名稱:品嘉建設內湖潭美段新建工程、建造執照:112建字第0096號),,0,0,,84098822,臺北市內湖區新明路399號前,罰鍰新臺幣3000元整。,違反噪音管制法第8條第4款之規定，並依噪音管制法第23條裁處。,,,A42D0141,不須改善,,罰鍰(非連續處罰),否,尚未繳款,否,否,,,63000,63000110,63000
B90100004384,晶彩遊覽車客運有限公司,苗栗縣,21-115-020389,2026-01-23,空氣污染防制法第40條第3項,2000,2026-03-02,0,,,移動污染,臺中市沙鹿區東大路二段一四三五號二樓,晶彩遊覽車客運有限公司,貴公司所有車輛(車號：KAA-0232)於115年1月23日行經本縣第三期空氣品質維護區（竹南科學園區），經查該車輛出廠滿三年且一年內未經任一縣市環境保護局排煙檢驗合格。,,0,0,,27658393,苗栗縣竹南鎮竹南科學園區(第三期空氣品質維護區),罰鍰新臺幣2000元整。,違反空氣污染防制法第40條第3項之規定，並依空氣污染防制法第76條第2項裁處。,,,B90100004384,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,66000,66000130,10005
F18097001808,造隆電氣工程股份有限公司,桃園市,22-115-040026,2026-01-06,噪音管制法第8條第4款,6000,2026-04-08,0,,,噪音污染,新北市深坑區北深路三段二四六之一號二樓,造隆電氣工程股份有限公司,案經本府環境保護局於115年1月6日1時11分前往本市楊梅區新富十一街163號對面稽查，查貴公司於該址進行電箱吊掛及裝設作業，產生噪音致妨害他人生活環境安寧。,,0,0,,80016362,桃園市楊梅區新富十一街163號對面,罰鍰新臺幣6000元整。處環境講習4小時整。,違反噪音管制法第8條第4款之規定，並依噪音管制法第23條裁處。依環境教育法第23條第2款之規定裁處環境講習,,,F18097001808,不須改善,,罰鍰(非連續處罰),否,尚未繳款,否,否,,,65000,65000180,68000
F04097040794,祥正工程有限公司,新北市,21-115-019560,2025-03-06,空氣污染防制法第40條第3項,2000,2026-01-23,0,,,移動污染,新北市中和區自強路三八巷五弄四號,祥正工程有限公司,車輛(車號:KEQ-****)行經本市公告之空氣品質維護區，惟查該車輛未有一年內排煙檢驗合格紀錄。,,0,0,,69567775,新北市板橋區民生路二段198號前,罰鍰新臺幣2000元整。,違反空氣污染防制法第40條第3項及新北市政府113年12月9日新北府環空字第1132406904號公告事項二、(一)規定，爰依空氣污染防制法第76條第2項暨移動污染源違反空氣污染防制法裁罰準則第2條附表一項次七規定裁處。,,,F04097040794,不須改善,,罰鍰(非連續處罰),否,尚未繳款,否,否,,,65000,65000030,65000
C13097014401,財政部國有財產署北區分署基隆辦事處,基隆市,41-115-020159,2026-01-13,廢棄物清理法第11條第1款,4800,2026-02-25,0,,,一般廢棄物,基隆市仁愛區光一路一二號,財政部國有財產署北區分署基隆辦事處,本局於115年1月13日復查案址土地，仍有雜草、棄置之枯枝、廢棄物、牆壁破損影響公安等情形，已違反「基隆市空地空屋管理自治條例」第三條暨「廢棄物清理法」第11條第1款規定。,,0,0,,03732508,基隆市信義區東信段二小段40-3及40-6地號土地(門牌：信義區中興路84號),罰鍰新臺幣4800元整。,違反廢棄物清理法第11條第1款之規定，並依廢棄物清理法第50條第1款裁處。,,,C13097014401,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,10017,10017040,10017
H43097008766,捷盛運輸股份有限公司,新北市,21-115-017777,2025-06-09,空氣污染防制法第40條第3項,2000,2026-01-21,0,,,移動污染,桃園市中壢區五福里民族路二四二之一號一樓,捷盛運輸股份有限公司,車輛(車號:***-**)行經本市公告之空氣品質維護區，惟查該車輛未有一年內排煙檢驗合格紀錄。,,0,0,,16379900,新北市板橋區民生路二段198號前,罰鍰新臺幣2000元整。,違反空氣污染防制法第40條第3項規定及新北市政府113年12月9日新北府環空字第1132406904號公告事項二、(一)規定，爰依空氣污染防制法第76條第2項及移動污染源違反空氣污染防制法裁罰準則第2條附表一項次七規定裁處。,,,H43097008766,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,68000,68000020,65000
O17L6497,雄大環保企業社,新竹市,40-115-020017,2025-11-28,廢棄物清理法第9條第1項,120000,2026-02-28,0,,,事業廢棄物,新竹市香山區中埔里牛埔路三四六巷三○弄三一號,雄大環保企業社,貴公司司機於114年11月28日駕駛清除車輛(車號：K@Q－7@8@)清除廢棄物進入本市垃圾焚化廠處理，經查發現夾帶無產生源證明文件之本市全@衛@事務有限公司(新竹市@區@賢里@大路@段@7巷@5號1樓)產出之一般事業廢棄物，已違反廢棄物清理法第9條第1項規定。,,0,0,,50533311,新竹市海濱路240號,罰鍰新臺幣120000元整。處環境講習4小時整。,違反廢棄物清理法第9條第1項之規定，並依廢棄物清理法第49條第2款裁處。依環境教育法第23條第2款之規定裁處環境講習,,,O17L6497,不須改善,,罰鍰(非連續處罰),否,尚未繳款,否,否,,,10018,10018000,10018
A36A5651,大陸工程股份有限公司,臺北市,22-115-040133,2026-02-06,噪音管制法第8條第4款,3000,2026-04-15,0,,,噪音污染,臺北市大安區敦化南路二段九五號,大陸工程股份有限公司-臺北都會區大眾捷運系統萬大線-中和-樹林線(第一期工程)CQ840區段標工程(南海路),營建工程未經核准，於本市第三類噪音管制區晚上10時至翌日上午8時，使用動力機械從事施工致妨礙安寧。(工程名稱:臺北都會區大眾捷運系統萬大線-中和-樹林線(第一期工程)CQ840區段標工程)),,0,0,,33020007,臺北市中正區西藏路114號前,罰鍰新臺幣3000元整。,違反噪音管制法第8條第4款之規定，並依噪音管制法第23條裁處。,,,A36B8058,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,63000,63000030,63000
H45D2836,香賓建設有限公司,桃園市,30-115-030028,2025-12-29,水污染防治法第18條,19500,2026-03-23,0,,,水污染,桃園市楊梅區長岡嶺段二五五地號,香賓建設有限公司,貴公司所屬集合住宅新建工程(地號：桃園市楊梅區長岡嶺段255地號等1筆土地；空污管編：H111H51028-1），經查屬營建工程空氣污染防制設施管理辦法第4條第1項規定之第一級營建工程，故屬水污染防治法事業分類及定義之營建工地，應於施工前檢具逕流廢水污染削減計畫報主管機關核准，並據以實施。本府環境保護局114年12月29日派員至現場稽查，該工程已先行動工(工程進度為主建物已完工)，未於施工前檢具逕流廢水污染削減計畫報請本府核准，核已違反水污染防治法第18條暨所定水污染防治措施及檢測申報管理辦法第10條第1項之規定。,,0,0,,27625817,桃園市楊梅區長岡嶺段二五五地號,罰鍰新臺幣19500元整。處環境講習2小時整。,違反水污染防治法第18條之規定，並依水污染防治法第46條裁處。依環境教育法第23條第2款之規定裁處環境講習,,,H45D2836,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,68000,68000040,68000
T52097001158,順鑫環保資源企業行,屏東縣,40-115-030019,2026-01-23,廢棄物清理法第9條第1項,60000,2026-03-23,0,,,事業廢棄物,屏東縣高樹鄉萬興路三六號一樓,順鑫環保資源企業行,"查臺端即順鑫環保資源企業行所有之車輛（車號：561- T8），於115年1月23日載運廢樹枝葉行駛於本縣高樹鄉南興路，經本局派員稽查發現駕駛人（郭正士）未依規定隨車持有載明廢棄物產生源及處理地點之證明文件，已違反廢棄物清理法第9條第1項規定，茲依同法第49條第2款規定及第63條之1第1項暨違反廢棄物清理法罰鍰額度裁罰準則第2條規定裁處如主旨。",,0,0,,36894215,屏東縣高樹鄉南興路,罰鍰新臺幣60000元整。處環境講習2小時整。,違反廢棄物清理法第9條第1項之規定，並依廢棄物清理法第49條第2款裁處。依環境教育法第23條第2款之規定裁處環境講習,,,T52097001158,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,10013,10013110,10013
E51097017300,惠達商行,高雄市,41-115-040909,2025-12-26,廢棄物清理法第27條第11款,1200,2026-04-23,0,,,一般廢棄物,高雄市新興區林森一路二六七號,惠達商行,積水容器未妥善管理、清除，致孳生病媒蚊孑孓。(水桶),,0,0,,75947112,高雄市新興區林森一路267號(惠達商行)前,罰鍰新臺幣1200元整。,違反廢棄物清理法第27條第11款之規定，並依廢棄物清理法第50條第3款及違反廢棄物清理法罰鍰額度裁罰準則裁處。,,,E51097017300,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,64000,64000060,64000
